userid,test_type,assignment_count,ac_count,average_submissions_per_problem,total_submissions,average_codesize,average_codelines,average_completion_time,open_to_close_ratio,open_to_discount_ratio,timenorm_lastsubmit,ranknorm_lastsubmit,timenorm_firstsubmit,ranknorm_firstsubmit,normalized_codelines,ranknorm_codelines,normalized_codesize,ranknorm_codesize,normalized_ratio,ranknorm_ratio,error_count,score
79484,1,88,83,2.420454545,213,543.9671362,29.84976526,6869.75,19.18888803,28.1556327,-3.119181787,7.889786581,-1.657014049,7.889786581,-26.68343624,-1.274911981,-29.17887776,-1.274911981,-32.98656434,-1.274911981,43.97140189,79
79488,1,72,64,1.777777778,128,642.6796875,29.125,20587.26389,18.31646827,24.67718634,1.703177687,6.765553802,1.925363584,6.765553802,-19.71833629,-0.6025042,-22.33487128,-0.6025042,-26.33492589,-0.6025042,23.32333644,60
79500,1,75,74,3.72,279,674.3655914,36.58781362,39844.16,13.11745692,14.65858512,-3.358268591,-6.583041761,-4.226687907,-6.583041761,-21.27182136,-1.457573996,-23.87497325,-1.457573996,-26.84551304,-1.457573996,67.54412141,94
79504,1,77,76,3.168831169,244,905.3606557,42.97540984,41655.09091,3.693160563,0.207848512,-5.554298028,-21.87046334,-5.591239327,-21.87046334,-22.19082119,-1.511834525,-24.80624944,-1.511834525,-27.54713337,-1.511834525,61.03553703,82
79506,1,76,73,2.447368421,186,705.5268817,40.01612903,52946.14474,14.46384739,10.17186013,-5.748795243,-4.411653868,-5.836624707,-4.411653868,-20.48088992,-2.13081399,-23.25192536,-2.13081399,-26.20208647,-2.13081399,34.00746926,77
79513,1,75,74,3.693333333,277,902.7148014,47.91696751,7593.413333,10.61676731,11.17438087,-2.935548005,-11.54671368,-2.158216934,-11.54671368,-20.38633426,-1.445244364,-22.75269229,-1.445244364,-26.3021231,-1.445244364,61.85587379,96
79515,1,74,74,2.743243243,203,738.2216749,39.84236453,112380.8378,5.416305957,55.16029524,-1.930332882,-17.86317127,-1.575533884,-17.86317127,-21.86293902,0.834516939,-24.19871001,0.834516939,-26.87587161,0.834516939,43.16526196,81
79517,1,74,63,2.878378378,213,622.4037559,31.94366197,13497.09459,5.12967579,5.508146827,-1.341778045,-15.76513977,-1.070965094,-15.76513977,-20.96839081,-1.546172514,-23.46598931,-1.546172514,-26.30137012,-1.546172514,56.29701331,93
79519,1,72,69,2.069444444,149,771.3959732,43.61073826,78388.90278,18.62226813,22.13568977,-5.978067698,7.282953531,-5.474301177,7.282953531,-20.36965199,-1.3872517,-22.51598646,-1.3872517,-25.75777582,-1.3872517,25.62635285,78
79522,1,97,94,2.670103093,259,663.6525097,31.46332046,24013.42268,18.10321666,174.2075112,-13.19463035,0.988081297,-10.8357642,0.988081297,-28.3867625,-0.446868065,-32.26141786,-0.446868065,-37.74619425,-0.446868065,52.70891811,77
79524,1,64,56,1.625,104,1387.009615,52.95192308,23379.70313,21.57165927,28.28550134,-1.200392176,17.72189578,-1.376390894,17.72189578,-18.03293219,0.848856317,-21.04683255,0.848856317,-24.13694432,0.848856317,16.93980537,53
79525,1,96,90,2.895833333,278,839.7374101,42.73381295,7059.78125,21.84961157,585.3548959,-9.961443808,16.27263296,-9.518165156,16.27263296,-28.00959718,-2.206972535,-30.92884828,-2.206972535,-37.39316547,-2.206972535,65.85952281,84
79527,1,68,59,2.455882353,167,719.3113772,32.20359281,32046.86765,7.81001095,6.87609797,-1.243438826,11.35283978,-1.661067753,11.35283978,-18.76996821,0.425500295,-20.55719147,0.425500295,-24.15779721,0.425500295,33.63235737,65
79528,1,78,76,3.461538462,270,645.1814815,32.41111111,50125,16.38041118,14.77278942,1.602289323,1.132635595,1.085640134,1.132635595,-20.81552523,0.281095736,-23.7797232,0.281095736,-28.04955585,0.281095736,64.77605262,85
79529,1,80,80,2.8625,229,1517.554585,60.62008734,18042.1125,-23.08944912,-26.26951463,-2.679531299,-15.87970282,-2.567053739,-15.87970282,-22.44377732,-1.117338352,-25.08704595,-1.117338352,-27.61508686,-1.117338352,38.73851747,95
79530,1,75,73,2.386666667,179,1159.094972,50.83798883,2963.213333,4.191828194,5.523762291,-5.959177815,-19.21837513,-6.7229035,-19.21837513,-20.66485248,-1.622463615,-23.12570759,-1.622463615,-26.41162721,-1.622463615,33.06027525,96
79531,1,72,71,2.208333333,159,859.2389937,40.3836478,22177.19444,18.89271809,21.44656774,1.970420507,3.686775776,2.338912859,3.686775776,-21.12946444,0.605405734,-23.8590675,0.605405734,-26.3656436,0.605405734,27.15496107,76
79533,1,73,72,4.767123288,348,855.2068966,34.30747126,306823.9041,18.4217253,69.37617233,-1.823629655,2.725951258,-2.344913724,2.725951258,-21.54883784,0.629933441,-23.85548971,0.629933441,-26.49605055,0.629933441,81.6854043,88
79535,1,75,73,2.826666667,212,838.9716981,44.83962264,37388.77333,19.05233764,22.63489062,-0.536005638,5.858480487,-1.203649873,5.858480487,-21.38485456,-1.110078789,-24.3220857,-1.110078789,-27.32388684,-1.110078789,47.04712564,91
79539,1,71,62,1.971830986,140,669.9357143,30.27857143,7751.112676,22.3828787,27.46994879,0.67208713,17.87469284,0.21966831,17.87469284,-21.10615882,-0.674176441,-23.11021927,-0.674176441,-26.57561342,-0.674176441,28.85914179,77
79541,1,96,96,3.177083333,305,590.4557377,30.89508197,5405.46875,5.168293692,32.19136807,-4.001137456,-25.89156666,-3.571010436,-25.89156666,-27.37941428,-1.901425121,-29.76506982,-1.901425121,-34.66407266,-1.901425121,70.44836872,96
79543,1,71,49,4.154929577,295,619.8067797,37.97288136,88678.84507,12.74065185,17.07493738,-2.092279052,5.353179605,-2.406116338,5.353179605,-20.60258024,2.96843447,-22.91775874,2.96843447,-24.92531727,2.96843447,83.86771888,66
79544,1,78,76,2.307692308,180,793.85,34.19444444,4365.820513,20.86914929,22.42170293,-2.104127707,9.1952982,-2.229810884,9.1952982,-20.59668962,-0.785494326,-23.91508415,-0.785494326,-26.9016714,-0.785494326,30.80065051,80
79547,1,76,70,2.394736842,182,786.9120879,42.04395604,9459.105263,21.21749878,25.84049428,1.384317328,11.79584345,1.450193117,11.79584345,-22.18273317,-0.016252032,-24.63126098,-0.016252032,-27.73216857,-0.016252032,36.44738824,88
79548,1,73,71,2.342465753,171,654.1754386,31.69005848,4263.69863,15.95417175,53.42799419,-2.289932931,1.69761422,-1.971504689,1.69761422,-21.7529924,1.238619335,-24.09698618,1.238619335,-26.6611364,1.238619335,32.61998693,86
79549,1,80,75,4,320,782.121875,34.18125,62508.9,18.55378622,21.37984665,-0.696683816,3.099933577,-1.667347866,3.099933577,-20.13583859,-1.739414445,-22.62139308,-1.739414445,-28.22171106,-1.739414445,75.99005086,82
79550,1,102,102,2.235294118,228,1106.535088,48.9122807,62906.02941,10.98927079,370.0894469,-12.59273104,-14.48895314,-11.60007467,-14.48895314,-29.9157458,0.177028913,-33.33981517,0.177028913,-39.30724836,0.177028913,43.46316236,88
79551,1,89,86,2.337078652,208,742.3461538,40.24038462,52068.46067,20.56850789,27.88851585,-1.110054419,9.475836605,-0.401031069,9.475836605,-25.687638,-0.327525789,-29.62881084,-0.327525789,-33.78673359,-0.327525789,43.72114686,83
79552,1,81,71,2.037037037,165,656.0121212,32.18181818,40697.54321,18.71625282,34.69853937,-9.380764003,13.37542583,-8.05468961,13.37542583,-23.99162999,-1.072818868,-25.97460996,-1.072818868,-30.19295258,-1.072818868,35.41526721,40
79554,1,76,69,2.539473684,193,1416.492228,63.18134715,21770.55263,17.27685313,17.80581455,-2.392899018,0.585636233,-2.867312252,0.585636233,-22.25712879,-1.501865685,-23.95052312,-1.501865685,-27.14786816,-1.501865685,38.80628615,68
79557,1,80,78,4.7375,379,1223.48285,54.47493404,76160.9,-17.81236043,-19.93539052,-4.87955843,-5.814107491,-4.774846946,-5.814107491,-22.22427204,-0.444780027,-24.44156103,-0.444780027,-26.84893236,-0.444780027,88.49187565,94
79561,1,89,89,2.04494382,182,831.467033,42.96703297,11245.8764,16.14983028,19.06234921,-9.223370479,-4.533287092,-7.986665906,-4.533287092,-25.58032853,-1.554365971,-28.24856883,-1.554365971,-33.26723628,-1.554365971,23.41899428,86
79570,1,72,72,3.055555556,220,982.5,43.50454545,16112.26389,10.72376115,14.27210124,-0.24169413,-7.575736271,-0.0815081,-7.575736271,-21.47758643,-0.215887021,-23.87743723,-0.215887021,-24.7285709,-0.215887021,46.28992296,99
79573,1,80,79,3.1,248,924.0443548,45.77822581,32291.2375,-13.8695748,-14.76236138,0.972300677,1.068403609,0.516141878,1.068403609,-23.24242616,1.278900091,-24.7304358,1.278900091,-28.78532384,1.278900091,52.56877276,91
79579,1,75,73,2.986666667,224,980.3482143,43.72321429,24846.84,8.637052906,7.831646026,-4.232068222,3.98993165,-4.130197818,3.98993165,-19.97388384,1.83650869,-22.74970427,1.83650869,-26.31803677,1.83650869,52.11236356,87
79581,1,74,72,1.918918919,142,808.0070423,37.1056338,16522.35135,19.70087697,22.37940071,-1.27028189,6.733088271,-1.960813766,6.733088271,-21.46928975,2.073205834,-23.24353316,2.073205834,-26.25728373,2.073205834,17.48417596,93
79588,1,77,77,2.480519481,191,921.1465969,45.4973822,92993.57143,4.88966495,6.544788354,-6.973568057,-19.978568,-7.488622895,-19.978568,-21.46190972,0.409672742,-23.96051935,0.409672742,-27.94774409,0.409672742,38.22922215,99
79589,1,76,72,2.434210526,185,806.7783784,40.24324324,37199.80263,15.32722208,13.08314862,-5.17929931,-4.086629092,-5.254439887,-4.086629092,-21.16672632,0.311384308,-24.13774402,0.311384308,-27.29189367,0.311384308,37.81832327,85
79590,1,73,70,1.945205479,142,869.6338028,38.80985915,7505.123288,21.98010091,76.53269413,0.740439693,14.08831996,0.695689876,14.08831996,-21.33191116,-0.878906101,-23.73724746,-0.878906101,-27.13793078,-0.878906101,22.51849095,78
79595,1,72,72,2.527777778,182,622.3186813,34.14285714,16250.90278,20.0873538,25.04014329,-0.608016928,10.63770567,-0.840060105,10.63770567,-21.29242987,-0.523027272,-23.38186114,-0.523027272,-26.08305998,-0.523027272,37.10612123,83
79602,1,71,65,2.61971831,186,583.8010753,27.24731183,49579.28169,21.15351604,25.7031504,3.454065765,13.98134962,1.693814789,13.98134962,-20.71185692,0.255991453,-23.31629781,0.255991453,-26.5003169,0.255991453,43.17578914,79
79607,1,75,73,3.426666667,257,900.1867704,44.3229572,70718.77333,14.55959941,18.89408951,1.744582985,1.300575179,1.688277424,1.300575179,-21.1354034,1.042820756,-23.91487821,1.042820756,-26.73223751,1.042820756,59.05892537,82
79612,1,92,91,2.913043478,268,775.4440299,42.5858209,11338.91304,6.529869815,9.535370779,-9.740838091,-18.88429478,-8.205988647,-18.88429478,-26.33831725,-1.394318959,-28.92298322,-1.394318959,-33.80754508,-1.394318959,60.40586079,90
79613,1,77,72,2.779220779,214,758.2943925,34.64018692,28384.27273,20.70708953,23.46066812,0.936183847,9.583966325,0.43642052,9.583966325,-21.99230206,-0.281987212,-23.9932286,-0.281987212,-26.29899826,-0.281987212,44.80630224,79
79618,1,98,96,2.010204082,197,1012.35533,53.10659898,6129.897959,12.02126664,172.4812842,-13.4232132,-12.43060362,-14.17303114,-12.43060362,-28.08302549,-2.850134229,-31.52299064,-2.850134229,-38.28278242,-2.850134229,35.36022494,86
79621,1,72,72,1.791666667,129,563.1085271,32.17054264,2384.486111,16.60940754,19.258081,-0.817065818,0.802746562,-2.120996322,0.802746562,-21.56957217,0.560278028,-23.79679507,0.560278028,-26.35367135,0.560278028,21.10095302,94
79624,1,73,71,3.287671233,240,596.7791667,35.71666667,24139.9863,15.89007744,17.07030526,-2.252016631,-1.624120728,-1.796346188,-1.624120728,-19.97654869,-1.687015177,-21.97362137,-1.687015177,-25.08751493,-1.687015177,56.22637524,86
79625,1,91,91,2.67032967,243,609.9794239,30.94238683,12891.58242,6.838442257,9.335839498,-5.353257295,-18.84525062,-5.62468983,-18.84525062,-25.36436869,-1.686650741,-28.66664787,-1.686650741,-33.80272965,-1.686650741,53.74409407,94
79628,1,79,77,2.835443038,224,845.2008929,46.19196429,26160.3038,12.94810475,15.24725534,-3.791201915,-6.360672304,-4.704232758,-6.360672304,-22.36603369,-0.463490757,-24.56187587,-0.463490757,-27.16257953,-0.463490757,43.43403563,97
79633,1,77,68,2.532467532,195,706.7179487,34.12820513,6889.675325,-11.47227615,-10.97721067,-0.840471379,12.67000098,-1.177782102,12.67000098,-21.45937935,0.986886434,-23.94192983,0.986886434,-27.30327024,0.986886434,43.32283275,76
79637,1,77,76,3.142857143,242,1177.735537,53.89669421,1964.038961,7.657692383,9.327222856,-4.917978091,-16.3769001,-6.13862446,-16.3769001,-21.16628459,0.550907835,-23.71208942,0.550907835,-27.79680996,0.550907835,56.57376537,96
79639,1,79,73,3.012658228,238,598.3739496,30.11764706,46342.26582,15.62684187,16.23581782,-0.209639863,0.086523967,-0.172139431,0.086523967,-21.98394939,-0.784055682,-23.76303896,-0.784055682,-26.6670748,-0.784055682,54.10322592,89
79644,1,91,86,1.747252747,159,448.1446541,26.49685535,8587.78022,15.70559857,24.13768611,-11.6692922,4.004221403,-9.905185985,4.004221403,-27.10304004,-3.625503105,-29.76835094,-3.625503105,-35.52849799,-3.625503105,29.15122092,60
79645,1,87,74,2.229885057,194,623.7061856,34.94845361,34961.73563,18.94632283,27.3332315,-1.22312438,15.16697577,-0.28467067,15.16697577,-25.82767234,0.944780158,-28.22134653,0.944780158,-32.03015554,0.944780158,41.33767442,79
79648,1,66,56,2.681818182,177,661.2937853,29.56497175,51728.04545,18.80013253,21.82206307,1.630308989,12.97563619,0.698099887,12.97563619,-18.59503204,-0.981382497,-20.17732269,-0.981382497,-22.0866506,-0.981382497,40.78906965,48
79649,1,72,69,2.180555556,157,633.044586,32.10191083,37407.68056,21.21980361,26.2677552,-1.044176504,13.5748378,-0.190498884,13.5748378,-20.08185105,-1.570090429,-22.21823896,-1.570090429,-25.56535118,-1.570090429,30.26776679,78
79651,1,75,72,3.24,243,1697.119342,57.2962963,13478.93333,7.65253717,8.192140939,-4.581006688,-16.98811258,-5.060997834,-16.98811258,-21.82812495,-2.421792482,-23.7590339,-2.421792482,-26.1146509,-2.421792482,51.14437706,84
79652,1,70,60,1.957142857,137,1103.656934,52.11678832,9530.6,-11.43108471,-11.36623977,-1.725586566,11.63825065,-2.43588402,11.63825065,-19.83533123,0.833272258,-21.8131753,0.833272258,-24.53267669,0.833272258,21.68933435,52
79655,1,89,89,3.382022472,301,605.0664452,29.94352159,2266.168539,3.157824227,7.489992492,-4.837998413,-23.45560838,-3.80987906,-23.45560838,-25.66851438,-2.919351523,-28.28096277,-2.919351523,-32.20153346,-2.919351523,58.42079251,90
79656,1,73,72,3.178082192,232,809.0431034,37.27155172,43162.49315,18.20083765,73.64857198,-2.141272777,3.323385333,-1.933990159,3.323385333,-20.60902365,-1.022823219,-23.80111996,-1.022823219,-26.64542205,-1.022823219,52.78008933,98
79663,1,70,70,3.157142857,221,791.4253394,45.39819005,55612.74286,12.85708091,16.55154011,-0.513972003,-2.462812813,-0.381764371,-2.462812813,-19.67740198,0.502653668,-21.61658605,0.502653668,-24.55457585,0.502653668,48.25516631,97
79665,1,82,81,4.256097561,349,915.8911175,40.89684814,126130.1585,4.912296031,56.52708544,-7.144296097,-23.21118706,-7.118643436,-23.21118706,-22.65172018,-2.140502628,-25.12196302,-2.140502628,-28.97835504,-2.140502628,91.91470593,93
79675,1,80,80,3.925,314,839.7929936,32.5,50976.7625,9.857983859,53.42441242,-5.274664677,-16.43679845,-4.384822025,-16.43679845,-22.0091101,-1.564264371,-24.75660584,-1.564264371,-27.89477381,-1.564264371,70.01392975,82
79678,1,72,72,2.888888889,208,741.1490385,40.03846154,25211.11111,12.17500713,12.58012204,-5.346404147,-9.555283877,-4.686044807,-9.555283877,-20.11639526,-1.769758688,-22.91257227,-1.769758688,-26.19526477,-1.769758688,46.89762186,94
79681,1,72,72,2.861111111,206,752.907767,36.26213592,13316.56944,15.10281039,18.11052834,-2.614428427,-1.695543937,-1.969386761,-1.695543937,-22.02465488,-0.031028333,-24.09802087,-0.031028333,-26.39620517,-0.031028333,46.59315571,86
79684,1,74,67,3.216216216,238,904.8277311,37.59663866,116449.7027,18.26178324,21.98073235,-0.718719254,9.735063134,-0.702733499,9.735063134,-21.1340367,1.131053034,-23.00360095,1.131053034,-26.24106929,1.131053034,58.67756861,94
79687,1,72,67,5.180555556,373,1154.806971,68.8847185,50531.27778,18.82154723,21.33481476,0.698105594,5.557259519,0.954298252,5.557259519,-21.38958464,-0.546513861,-22.83080002,-0.546513861,-25.94947466,-0.546513861,74.17509177,91
79690,1,40,35,2.125,85,423.2235294,21.85882353,322.725,7.959704543,6.611325858,-3.148280487,5.536304738,-3.825201252,5.536304738,-10.47810424,-1.836137517,-11.4163815,-1.836137517,-14.44582845,-1.836137517,16.52209908,27
79694,1,73,71,3.917808219,286,739.3321678,37.57342657,6296.178082,3.065518618,52.68138802,-0.862855756,-19.59198589,-0.922154245,-19.59198589,-20.93390379,-1.836767084,-23.42749917,-1.836767084,-25.5970347,-1.836767084,73.16289878,96
79699,1,69,62,2.304347826,159,633.1006289,28.61006289,33323.47826,18.69582702,23.18983957,-1.351293367,12.53574043,-0.967313961,12.53574043,-20.47740719,1.621041977,-22.2029877,1.621041977,-24.98851016,1.621041977,33.46652144,84
79700,1,98,98,1.928571429,189,543.968254,31.93121693,31140.09184,14.38047578,279.8096874,-11.68161523,-9.215386062,-11.13231545,-9.215386062,-28.23649413,-2.167119854,-32.04151268,-2.167119854,-37.82291005,-2.167119854,31.15806171,69
79708,1,70,63,2.485714286,174,546.7758621,29.66091954,5257.442857,20.44626849,25.2887701,0.232675307,14.458084,-0.155068796,14.458084,-19.62529517,-0.459626459,-21.73312412,-0.459626459,-24.90450615,-0.459626459,36.68391418,61
79712,1,86,82,3.360465116,289,869.8685121,46.03806228,34245.12791,12.85358551,16.74758196,-3.746772765,-3.885581165,-2.193715903,-3.885581165,-23.99758828,-1.070556049,-27.40915606,-1.070556049,-31.40174658,-1.070556049,65.48034271,87
79716,1,67,61,2.134328358,143,501.1818182,30.30769231,41620.04478,12.08064995,18.72976607,-6.802736121,5.036953649,-4.977578105,5.036953649,-19.18576545,-1.488124874,-21.50595565,-1.488124874,-24.22590971,-1.488124874,26.52415788,49
79724,1,74,67,3.391891892,251,488.6135458,24.96812749,50734.86486,22.90805346,27.46229349,3.522799854,16.36926112,4.154806269,16.36926112,-21.39442645,-0.783528085,-23.76124608,-0.783528085,-26.47947492,-0.783528085,62.98787371,75
79729,1,77,73,2.948051948,227,881.2863436,41.36563877,11470.46753,14.04367296,15.74948013,1.710582797,15.63347346,1.602391717,15.63347346,-20.6845046,-0.224583119,-24.00814215,-0.224583119,-28.20043508,-0.224583119,54.82589135,69
79735,1,97,87,2.134020619,207,685.7584541,35.53623188,6120.57732,9.19384678,15.08357935,-10.90225827,-12.67864904,-10.01945328,-12.67864904,-26.86887975,-3.282512795,-30.77727441,-3.282512795,-36.96394957,-3.282512795,38.28482961,95
79736,1,66,54,1.575757576,104,894.5096154,46.63461538,10132.16667,22.4999189,26.31409959,4.897242892,19.24301073,4.996825359,19.24301073,-17.48479038,0.327567427,-19.15088435,0.327567427,-23.37978168,0.327567427,18.63864455,65
79742,1,72,72,3,216,1004.277778,59.75462963,41310.375,3.945982737,5.123646838,-4.463582199,-20.11854829,-4.410673099,-20.11854829,-21.08768301,-2.095543516,-22.99643758,-2.095543516,-25.17890867,-2.095543516,48.88166615,96
79746,1,81,81,3,243,1261.839506,49.13168724,8884.641975,11.78659562,14.31551301,-2.686876959,-11.47336531,-3.881667242,-11.47336531,-22.38500928,0.175459642,-24.80880632,0.175459642,-29.18977251,0.175459642,50.0123087,96
79751,1,73,71,1.643835616,120,675.475,35.525,20433,19.8511855,55.21782176,-1.885797395,9.643164146,-3.069756212,9.643164146,-20.64459572,-0.689385656,-22.82316919,-0.689385656,-26.05317715,-0.689385656,18.42925796,83
